cycle,timestamp,spearman_r,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,ci_lo,ci_hi,spearman_r_ema,spearman_p_ema,pearson_r_ema,pearson_p_ema,kendall_tau_ema,kendall_p_ema,spearman_r_best,spearman_p_best,pearson_r_best,pearson_p_best,kendall_tau_best,kendall_p_best,mean_val_acc1,std_val_acc1,mean_ema_acc1,mean_best_val_acc1,n_archs
109,2026-06-04T01:14:19.650191,0.3571428571428571,0.19127476343157904,-0.45971230658480716,0.08469710947208242,0.29523809523809524,0.13946285911906778,-0.29545505916766385,0.872495446265938,0.7857142857142856,0.0005164547475705882,0.8186700509619815,0.0001899406604969597,0.6000000000000001,0.0012858607977242237,0.42499999999999993,0.11429547548052224,-0.39535159193202446,0.14468466376552536,0.3904761904761905,0.04629247541540862,93.54304718875501,0.7727904732183458,92.67881944444444,93.68519912985272,15
110,2026-06-04T01:19:19.090587,0.4486150138101662,0.09348820539341617,-0.4621220934206183,0.0828686103757159,0.421057451293024,0.02924957136957992,-0.21090909090909093,0.9350209776563568,0.8678571428571429,2.7518063955129248e-05,0.7992774161105233,0.0003497335645113435,0.6761904761904762,0.00019989992034469547,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,93.75283425368139,0.8189690401900552,92.71455614123161,93.79070448460509,15
111,2026-06-04T01:24:15.217500,0.23928571428571427,0.39037931192023567,-0.07955268637954534,0.778079246835485,0.20000000000000004,0.3282335876694342,-0.36009090909090913,0.7541953745483597,0.8607142857142854,3.8055250226647814e-05,0.7816267692571701,0.0005777616318193177,0.6571428571428571,0.00033037090163412914,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,88.35788989290496,1.7179475724407953,92.74960257697457,93.79070448460509,15
112,2026-06-04T01:29:12.075558,0.48571428571428565,0.06642631232518958,0.45672344277032806,0.08700458101960898,0.3142857142857143,0.11424717239544455,-0.11523284990297233,0.8141368705643799,0.7964285714285713,0.00038046767853463354,0.7800015696359474,0.0006037251372746742,0.6380952380952382,0.0005320215605847219,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,88.28540202476574,1.2172231702522291,92.79828689759036,93.79070448460509,15
113,2026-06-04T01:34:07.840246,0.2821428571428571,0.30828445682005556,-0.07310457627577793,0.795700456589073,0.2571428571428572,0.20184282422518202,-0.36654062547518884,0.8464629707661321,0.7357142857142855,0.0017698686421442707,0.7379710956545211,0.0016839767530392226,0.561904761904762,0.0028582293753424705,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,89.11937332663992,1.038778705652813,92.8407484103079,93.79070448460509,15
114,2026-06-04T01:39:03.135947,0.1964285714285714,0.4828987562716336,-0.2621803997632546,0.34517651889547585,0.14285714285714288,0.4950508526248027,-0.464535519125683,0.7866221013721943,0.782142857142857,0.0005697096277734958,0.6980840078856602,0.003801237082313872,0.6380952380952382,0.0005320215605847219,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,90.14228790160641,1.2027634067120094,92.89344879518073,93.79070448460509,15
115,2026-06-04T01:44:18.838508,0.2321428571428571,0.40509874069364893,-0.0733985209011965,0.7948951110313927,0.20000000000000004,0.3282335876694342,-0.3718570529592952,0.8014440433212996,0.7535714285714286,0.001177583023488826,0.6729488623386739,0.005970549352283896,0.580952380952381,0.0019359627197342143,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,90.70809278781795,1.0970695892703413,92.96383450468541,93.79070448460509,15
116,2026-06-04T01:49:14.907375,0.049999999999999996,0.859540943467457,-0.5521586233270305,0.032823270690513204,0.028571428571428574,0.9225700904951897,-0.6000547445255474,0.6873151405556464,0.7571428571428571,0.0010811081941858346,0.6642364017889844,0.006916348670821288,0.6000000000000001,0.0012858607977242237,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,91.79846469210173,0.7925245812249971,93.00557438085676,93.79070448460509,15
117,2026-06-04T01:54:10.044507,0.28928571428571426,0.29566536100437785,-0.18214247231729802,0.5158825837826807,0.2571428571428572,0.20184282422518202,-0.3761753536982894,0.8517312610983494,0.6964285714285713,0.003921190506879554,0.6424095214111744,0.009807409933271293,0.5238095238095238,0.005901586283902752,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,92.47574673694778,0.9460149017901901,93.05125711178044,93.79070448460509,15
118,2026-06-04T01:59:06.155012,0.27499999999999997,0.3212111733193767,-0.34264984620028194,0.21121799538251268,0.2571428571428572,0.20184282422518202,-0.3823952308196006,0.8589575404260318,0.7928571428571427,0.0004220771851923507,0.6178282014541814,0.014109730294058319,0.6190476190476191,0.0008364083878716816,0.4035714285714285,0.13576799650365623,-0.4485026831751109,0.09358034801286662,0.3523809523809524,0.07433498084899375,93.09222305890226,0.8425169828846757,93.1025455990629,93.79070448460509,15
119,2026-06-04T02:04:02.548974,0.20357142857142854,0.46679507248911234,-0.3258004149696678,0.2360049148156584,0.14285714285714288,0.4950508526248027,-0.46739181037972644,0.8040016176122464,0.7857142857142856,0.0005164547475705882,0.602393574810513,0.017476974113160543,0.6190476190476191,0.0008364083878716816,0.4071428571428571,0.13201266377985377,-0.45991679444898426,0.08454084552573901,0.3523809523809524,0.07433498084899375,93.56919344042838,0.7933780602992138,93.15256860776438,93.82893030455153,15
120,2026-06-04T06:57:34.675815,0.1857142857142857,0.5075409629336737,-0.35690686614513883,0.19158936758864956,0.12380952380952381,0.5589660721223221,-0.49723006791136215,0.793559634656355,0.7642857142857141,0.0009073101116849778,0.5741644364624742,0.02519650967580631,0.6000000000000001,0.0012858607977242237,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,93.7651229919679,0.8298665240806169,93.19897297523427,93.89646084337349,15
121,2026-06-04T07:02:15.879474,0.3571428571428571,0.19127476343157904,0.14849304332051938,0.5973873794614385,0.2761904761904762,0.16857787367749338,-0.23937069187329868,0.8104214261574856,0.7749999999999999,0.0006896453939514363,0.5438650350386428,0.03610667210364866,0.6000000000000001,0.0012858607977242237,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,88.71391817269077,1.287564608513693,93.26201681726907,93.89646084337349,15
122,2026-06-04T07:06:54.842267,0.38214285714285706,0.1598236299869673,-0.08698091273105625,0.7579037599114463,0.33333333333333337,0.09264256691158146,-0.2768339483394834,0.8987387469725358,0.7238608788570413,0.002280731283513896,0.51332039662822,0.050343996719735516,0.535891301645667,0.005525588679138959,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,89.14996444109774,1.2060095106961723,93.28520331325299,93.89646084337349,15
123,2026-06-04T07:11:33.294201,0.2178571428571428,0.43539267351553756,-0.35014650764342203,0.2007439097685193,0.1619047619047619,0.43511891093211363,-0.40983606557377045,0.7761474513960188,0.7357142857142855,0.0017698686421442707,0.4761783193875532,0.07275927361597162,0.5428571428571429,0.00414288160001619,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,89.24430011713521,1.1507943369453666,93.31164240294513,93.89646084337349,15
124,2026-06-04T07:16:26.678487,0.014285714285714282,0.9596997645989476,-0.014198017912543047,0.9599469741217662,0.009523809523809525,1.0,-0.616091461645878,0.618185988323603,0.7321428571428571,0.0019129636009785611,0.46574128416693417,0.08017546584880135,0.5428571428571429,0.00414288160001619,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,89.69907756024097,0.927773738757253,93.34777652275768,93.89646084337349,15
125,2026-06-04T07:21:10.064897,0.39642857142857135,0.1434945314423536,-0.2699543257130066,0.330526910744907,0.3142857142857143,0.11424717239544455,-0.27007299270072993,0.8770698250626912,0.7678571428571428,0.0008293296291369939,0.40880161640074636,0.13029277291737695,0.580952380952381,0.0019359627197342143,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,90.77363621151271,1.3069117271860875,93.38430806559572,93.89646084337349,15
126,2026-06-04T07:25:48.900210,0.3214285714285714,0.24271904680166836,-0.21413250342340023,0.4434748685439058,0.2761904761904762,0.16857787367749338,-0.38086527293844363,0.8901149125097935,0.7321428571428571,0.0019129636009785611,0.3939225646451626,0.1462740614396166,0.5428571428571429,0.00414288160001619,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,91.79590235943776,0.8745940846162131,93.40734814257029,93.89646084337349,15
127,2026-06-04T07:30:26.416545,0.2821428571428571,0.30828445682005556,-0.2608012447473037,0.3478128563602685,0.21904761904761905,0.2815660702955676,-0.4200797370831314,0.858741437377737,0.7142857142857142,0.0027743838176388096,0.34981593723833937,0.2011986119552543,0.5238095238095238,0.005901586283902752,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,92.48308860441766,0.8090529671773576,93.44174615127174,93.89646084337349,15
128,2026-06-04T07:35:05.161895,0.23571428571428568,0.3977029459032728,-0.38215454122203213,0.15980979191350142,0.20000000000000004,0.3282335876694342,-0.43491304347826093,0.820842314933559,0.6785714285714285,0.005416550219591705,0.32253087485847154,0.24101516137970186,0.4666666666666667,0.015510823225067603,0.3428571428571428,0.21092379341475206,-0.4288817563117705,0.11067363089830666,0.2761904761904762,0.16857787367749338,93.17025393239625,0.8359636411043904,93.45382571954484,93.89646084337349,15
129,2026-06-04T07:39:42.058568,0.28571428571428564,0.3019363513225493,-0.42288699775756816,0.11630104272188219,0.21904761904761905,0.2815660702955676,-0.4119399023147165,0.8625740137484412,0.7,0.0036660678988013817,0.29626915865489645,0.28362677684410725,0.5238095238095238,0.005901586283902752,0.3428571428571428,0.21092379341475206,-0.42844128018390015,0.11108055747302135,0.2761904761904762,0.16857787367749338,93.60457454819276,0.7974944011723184,93.48453187751005,93.89772632195448,15
130,2026-06-04T07:44:44.019459,0.4464285714285714,0.09529321315352625,-0.3868761022214185,0.15428279531954744,0.4285714285714286,0.027495265215751328,-0.21104247489968195,0.9447539202144949,0.7178571428571427,0.002581165308218854,0.2657756117492863,0.3383569267373656,0.5428571428571429,0.00414288160001619,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,93.78061203145919,0.8049490212674438,93.51451639892908,93.92969795850068,15
131,2026-06-04T07:49:22.642986,0.1607142857142857,0.5671967045803448,-0.25274232598881435,0.36344153229818293,0.18095238095238098,0.3794503959627968,-0.44370210299718504,0.7790150160350874,0.7,0.0036660678988013817,0.25071649610800134,0.36742995296514946,0.5238095238095238,0.005901586283902752,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,88.87501045850068,0.9938551040340196,93.54102869812581,93.92969795850068,15
132,2026-06-04T07:53:58.565886,0.3607142857142856,0.18655437415416354,0.69237583769735,0.004227584154710994,0.21904761904761905,0.2815660702955676,-0.3490930696360313,0.8245370002384544,0.6357142857142856,0.0108607461687898,0.204169074034998,0.4654596732480649,0.4666666666666667,0.015510823225067603,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,88.8499937248996,1.106931544159273,93.55050409973227,93.92969795850068,15
133,2026-06-04T07:58:35.621213,0.3214285714285714,0.24271904680166836,-0.019088872451842848,0.9461657960039337,0.23809523809523814,0.23945881568583288,-0.2332865533974267,0.7463768115942031,0.6071428571428571,0.01638130676830708,0.17995128248917858,0.5210306177059837,0.4666666666666667,0.015510823225067603,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,89.27269494645249,1.0117859472730364,93.57227869812583,93.92969795850068,15
134,2026-06-04T08:03:12.079284,0.6499999999999999,0.008711583621912303,0.5455656170216082,0.03541421776796695,0.4666666666666667,0.015510823225067603,0.11190362755492331,0.9094202898550727,0.5249999999999999,0.04448390580010643,0.15330173108951162,0.5854317277722172,0.40952380952380957,0.03589723736788882,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,89.37208207831326,1.1033931221172268,93.58537274096383,93.92969795850068,15
135,2026-06-04T08:07:51.678080,0.557142857142857,0.030961086755812082,0.3304772045466908,0.22895160479808818,0.40952380952380957,0.03589723736788882,-0.0217430974293875,0.8907103825136611,0.475,0.07357086204591354,0.1244393483783936,0.6585871585315718,0.40952380952380957,0.03589723736788882,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,90.44260374832665,0.7954510188899188,93.5940532965194,93.92969795850068,15
136,2026-06-04T08:12:27.822304,0.3107142857142856,0.2596673973372179,0.026950795134425158,0.9240440948203436,0.2571428571428572,0.20184282422518202,-0.28471054162699666,0.8036541501976283,0.46291350030610784,0.08227428124255053,0.11313265446513648,0.6880950047103735,0.3636405261167026,0.059724872589944966,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,91.5811997991968,0.9477259617586931,93.62758324966532,93.92969795850068,15
137,2026-06-04T08:17:16.145801,0.12857142857142856,0.6479163294665075,-0.34422003700600984,0.20899601675854798,0.08571428571428572,0.6971814254173712,-0.5415162454873647,0.770935429056924,0.4464285714285714,0.09529321315352625,0.10773853939089975,0.7023239377869893,0.3523809523809524,0.07433498084899375,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,92.48070406626508,0.9629441872879526,93.6531542838019,93.92969795850068,15
138,2026-06-04T08:21:52.734318,0.1357142857142857,0.6296204418728145,-0.24394238386424494,0.3809394763203436,0.08571428571428572,0.6971814254173712,-0.5351415117476822,0.7486912669876279,0.44999999999999996,0.09235737494812256,0.0850254420286179,0.7632014371846652,0.37142857142857144,0.058995845051235264,0.3607142857142856,0.18655437415416354,-0.43086991350983994,0.10884976631270904,0.29523809523809524,0.13946285911906778,93.04640436746989,0.767687567801837,93.68827392904952,93.92969795850068,15
139,2026-06-04T08:26:29.907120,0.2642857142857143,0.3411737579900821,-0.36732240382967274,0.1780212895619273,0.21904761904761905,0.2815660702955676,-0.4124246271025071,0.8360804498527264,0.45218963543415164,0.09058928790838341,0.04755172832899274,0.8663602001381344,0.3636405261167026,0.059724872589944966,0.3607142857142856,0.18655437415416354,-0.42946817831054235,0.11013348050052556,0.29523809523809524,0.13946285911906778,93.62342076639894,0.8537282103474014,93.7221280957162,93.93364081325304,15
140,2026-06-04T08:31:11.857217,0.1857142857142857,0.5075409629336737,-0.38861688802255384,0.1522776693532207,0.10476190476190476,0.6264945175158468,-0.5270086338242763,0.7696559388686491,0.37499999999999994,0.16843274984674558,0.028399087293065062,0.9199741013386415,0.2761904761904762,0.16857787367749338,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,93.8609856091031,0.80470060807415,93.77641817269075,93.97733642904954,15
141,2026-06-04T08:35:50.163621,0.06071428571428571,0.8298120954425188,-0.33433066310469134,0.22324020715715123,0.06666666666666668,0.770495669755301,-0.522957623416339,0.6642740557539009,0.2928571428571428,0.289471667212401,0.0018538425892019941,0.9947683555799441,0.23809523809523814,0.23945881568583288,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,88.70895038487282,1.3104139602643543,93.81342034805888,93.97733642904954,15
142,2026-06-04T08:40:26.516297,0.5285714285714286,0.04279728930945035,0.3238346426307887,0.23900944178635466,0.37142857142857144,0.058995845051235264,-0.06251977848101266,0.8214936247723134,0.2321428571428571,0.40509874069364893,-0.004661902927978814,0.9868442981667126,0.1619047619047619,0.43511891093211363,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,88.6612700803213,1.3753673660530974,93.81917252342707,93.97733642904954,15
143,2026-06-04T08:45:08.923014,0.38928571428571423,0.15151193679039388,0.3508312699009391,0.19980411127551348,0.2761904761904762,0.16857787367749338,-0.23742720109626586,0.8152413682864449,0.3178571428571428,0.24829056581701822,-0.025465522077017508,0.9282198279673562,0.2761904761904762,0.16857787367749338,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,89.28195071954487,1.0899765901939265,93.84655287817938,93.97733642904954,15
144,2026-06-04T08:49:43.350684,0.3214285714285714,0.24271904680166836,-0.059587107311270246,0.8329302853479189,0.2761904761904762,0.16857787367749338,-0.3236647206005005,0.8254782179845468,0.3178571428571428,0.24829056581701822,-0.039711226067598075,0.8882553726854147,0.2761904761904762,0.16857787367749338,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,90.06913068942437,1.0839018001654823,93.85429216867469,93.97733642904954,15
145,2026-06-04T08:54:22.361803,0.04642857142857142,0.8694915255450946,-0.29974941983447595,0.27773793319466117,0.028571428571428574,0.9225700904951897,-0.5884534432259383,0.6642792798760043,0.3214285714285714,0.24271904680166836,-0.03665485118322579,0.8968117094308738,0.29523809523809524,0.13946285911906778,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,90.9313608601071,0.9557798295094726,93.86485525435074,93.97733642904954,15
146,2026-06-04T08:58:56.869866,0.30357142857142855,0.27135583600386853,0.03960462047835162,0.8885536281514206,0.2571428571428572,0.20184282422518202,-0.3273953605231229,0.8248334439283341,0.3178571428571428,0.24829056581701822,-0.05865282298779862,0.8355166141497463,0.2761904761904762,0.16857787367749338,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,91.7883826974565,0.7797251008180595,93.87534513052209,93.97733642904954,15
147,2026-06-04T09:03:32.195783,0.2071428571428571,0.4588428049634703,-0.2683266934613714,0.33356439477189426,0.18095238095238098,0.3794503959627968,-0.4249672858786782,0.7906190176530984,0.3127793920987215,0.2563461530109663,-0.05280243433053214,0.8517465428122676,0.2679456508228335,0.16533796761616726,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,92.51593875502006,1.0674561391359412,93.89679551539491,93.97733642904954,15
148,2026-06-04T09:08:08.521169,0.2714285714285714,0.3277893068411727,-0.3411435494260101,0.21336360689817183,0.2571428571428572,0.20184282422518202,-0.38889393939393946,0.8509293111951337,0.33928571428571425,0.2160289253419548,-0.048871558005757675,0.8626829161701832,0.29523809523809524,0.13946285911906778,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,93.13020833333333,0.7955926136006403,93.94754016064256,93.97733642904954,15
149,2026-06-04T09:12:45.118094,0.34642857142857136,0.2058959920935512,-0.4140177542648744,0.12498409078141555,0.3142857142857143,0.11424717239544455,-0.3103479397485373,0.8847235308703192,0.3214285714285714,0.24271904680166836,-0.0650832137213938,0.81774867167282,0.2761904761904762,0.16857787367749338,0.2714285714285714,0.3277893068411727,-0.4378049545596794,0.10265138521655313,0.20000000000000004,0.3282335876694342,93.66519201807229,0.7109256438610384,93.98240880187417,93.97733642904954,15
150,2026-06-04T09:17:25.662503,0.33928571428571425,0.2160289253419548,-0.3997547153037249,0.13986062267659932,0.3142857142857143,0.11424717239544455,-0.3186833203226645,0.884267631103074,0.27499999999999997,0.3212111733193767,-0.08862751258887501,0.7534505921143929,0.23809523809523814,0.23945881568583288,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,93.86242888219546,0.6879633158198372,94.01065721218204,93.98844335676038,15
151,2026-06-04T09:22:01.360666,0.5214285714285714,0.04621923447857302,0.25420735347583134,0.3605721125307915,0.4285714285714286,0.027495265215751328,-0.007302661927115836,0.8708723625697793,0.2520108244909699,0.364878944657155,-0.10358379738748438,0.7133467354767222,0.210528725646512,0.27568969784851405,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,88.36328647925033,1.1527536783164705,94.01499748995981,93.98844335676038,15
152,2026-06-04T09:26:35.998634,0.18214285714285713,0.5158816817070392,-0.12198681951306478,0.6649498425805996,0.14285714285714288,0.4950508526248027,-0.4852941176470589,0.7413921893016487,0.28571428571428564,0.3019363513225493,-0.1188630842061364,0.6730846413898229,0.23809523809523814,0.23945881568583288,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,88.65437792838019,1.0649285040633885,94.0067143574297,93.98844335676038,15
153,2026-06-04T09:31:11.763348,0.5785714285714285,0.02384665876299661,0.17090388644561186,0.5425294780167372,0.40952380952380957,0.03589723736788882,0.012660213184683501,0.8734177215189874,0.2714285714285714,0.3277893068411727,-0.13189236121186126,0.639385976895467,0.23809523809523814,0.23945881568583288,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,89.17326598058902,1.3449308321273035,94.0140562248996,93.98844335676038,15
154,2026-06-04T09:35:46.562551,0.05714285714285713,0.8396998687415758,-0.2178526150913581,0.4354024528184346,0.06666666666666668,0.770495669755301,-0.5839452356753473,0.7180253623188394,0.28928571428571426,0.29566536100437785,-0.15844943949475315,0.5727428159258984,0.2571428571428572,0.20184282422518202,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,90.12692436412317,1.0729007606683845,94.02092745983934,93.98844335676038,15
155,2026-06-04T09:40:26.342464,0.14285714285714282,0.6115222287644655,-0.10162028752187902,0.7185745692215182,0.08571428571428572,0.6971814254173712,-0.4828443148954505,0.666070336391437,0.2714285714285714,0.3277893068411727,-0.17307021001259254,0.5373466069112333,0.23809523809523814,0.23945881568583288,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,90.59440888554218,0.8435519632800832,94.04002468206157,93.98844335676038,15
156,2026-06-04T09:45:09.447747,0.1607142857142857,0.5671967045803448,-0.40790302109611953,0.13122257826347508,0.1619047619047619,0.43511891093211363,-0.4873191699604744,0.7893219097100792,0.3142857142857143,0.2539400163236714,-0.18813152078298817,0.5019313295058895,0.2761904761904762,0.16857787367749338,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,91.70467285809906,0.8428398875796353,94.0476907630522,93.98844335676038,15
157,2026-06-04T09:49:43.273364,0.4035714285714285,0.13576799650365623,-0.23497726342525282,0.39922329603224244,0.33333333333333337,0.09264256691158146,-0.24403885395756258,0.8830141266411833,0.2928571428571428,0.289471667212401,-0.20716394686641487,0.458796045130627,0.23809523809523814,0.23945881568583288,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,92.39059362449798,0.9499722839738255,94.04982429718875,93.98844335676038,15
158,2026-06-04T09:54:17.316522,0.2178571428571428,0.43539267351553756,-0.30474453873622437,0.269414809056127,0.18095238095238098,0.3794503959627968,-0.45721957277694986,0.8151669769665044,0.2964285714285714,0.28335542843426287,-0.20166646843841896,0.471064014661601,0.2571428571428572,0.20184282422518202,0.2678571428571428,0.3344436005123538,-0.43791455459394263,0.10255545278962983,0.18095238095238098,0.3794503959627968,93.22348770080319,0.8419083964884532,94.0615796519411,93.98844335676038,15
159,2026-06-04T09:58:52.760452,0.3428571428571428,0.21092379341475206,-0.35813917850661453,0.18995023052979357,0.29523809523809524,0.13946285911906778,-0.3345821292182736,0.8838528104368867,0.28928571428571426,0.29566536100437785,-0.21377790765251325,0.4442482191029217,0.21904761904761905,0.2815660702955676,0.2678571428571428,0.3344436005123538,-0.4353640332210107,0.10480418359540647,0.18095238095238098,0.3794503959627968,93.67061997991965,0.7658077142213368,94.10418758366801,93.99184236947791,15
